timestamp,meter_id,reading_kwh,image_path,image_hash,source_filename,id_crop_box,reading_crop_box
2023-03-31 16:06:05,21302018,20297.65,data/images/2023-03-31_160605_21302018.jpg,387ba09ee92cc26decc2ee533ba024c9cdc858aa8d2138de3b7ec8fa28b65cd4,6EB67012-B405-4C26-93FB-77445187E1C0_1_105_c.jpeg,"{""norm"": true, ""l"": 0.3919270833333333, ""t"": 0.5419921875, ""w"": 0.18229166666666666, ""h"": 0.0439453125}","{""norm"": true, ""l"": 0.09505208333333333, ""t"": 0.1767578125, ""w"": 0.59765625, ""h"": 0.087890625}"
2024-10-09 20:07:21,21302018,21612.0,data/images/2024-10-09_200721_21302018.jpg,006af34f0cb95cebc238501cacb8d0c82ee074b51a3fa7dbaf333125cdb96218,986C56B0-EE3A-4D23-92E1-E3065DDCDEF3_1_105_c.jpeg,"{""norm"": true, ""l"": 0.5690104166666666, ""t"": 0.5263671875, ""w"": 0.12890625, ""h"": 0.0263671875}","{""norm"": true, ""l"": 0.4296875, ""t"": 0.259765625, ""w"": 0.3359375, ""h"": 0.0712890625}"
2025-06-05 21:33:44,21302018,22111.45,data/images/2025-06-05_213344_21302018.jpg,d90d5298c633f31d084615d8c0790dba3755391875cf59e2fb72e3ed097b3c9d,98EC4F4B-26D7-49F8-A659-630E396EC204_1_105_c.jpeg,"{""norm"": true, ""l"": 0.5026041666666666, ""t"": 0.513671875, ""w"": 0.14192708333333334, ""h"": 0.0478515625}","{""norm"": true, ""l"": 0.34765625, ""t"": 0.2265625, ""w"": 0.3723958333333333, ""h"": 0.072265625}"
2025-07-18 21:29:08,21302018,21997.0,data/images/2025-07-18_212908_21302018.jpg,34b768b86735fb8b18c011df05fc297f4e202f32ccc4fe9ebfa3f75a91ba337b,052B7E80-A3D7-4B0B-B723-A78883EAE9B0_1_105_c.jpeg,"{""norm"": true, ""l"": 0.5908203125, ""t"": 0.7786458333333334, ""w"": 0.142578125, ""h"": 0.08333333333333333}","{""norm"": true, ""l"": 0.4296875, ""t"": 0.3046875, ""w"": 0.3740234375, ""h"": 0.10546875}"
2025-08-10 16:31:46,21302018,22002.5,data/images/2025-08-10_163146_21302018.jpg,88fce78ffc4593154ecbc24bd2c2c255dbe60edee01cb7e1b0055a10d5d2f60f,F0A445C8-B693-4A86-B287-41D7AB762514_1_105_c.jpeg,"{""norm"": true, ""l"": 0.4947916666666667, ""t"": 0.4599609375, ""w"": 0.10026041666666667, ""h"": 0.03515625}","{""norm"": true, ""l"": 0.36328125, ""t"": 0.23828125, ""w"": 0.30078125, ""h"": 0.0556640625}"
2025-08-10 19:16:58,21302018,22000.9,data/images/2025-08-10_191658_21302018.jpg,0cea55430e7ae71cdb7bc13b4864d82148ff831b79c3a316e063fdc7b84520aa,503A9325-912A-460E-ABEE-CE40D365AAC9_1_105_c.jpeg,"{""norm"": true, ""l"": 0.5065104166666666, ""t"": 0.509765625, ""w"": 0.09895833333333333, ""h"": 0.0341796875}","{""norm"": true, ""l"": 0.3841145833333333, ""t"": 0.296875, ""w"": 0.2864583333333333, ""h"": 0.0556640625}"
2025-08-17 12:53:51,21302018,21994.25,data/images/2025-08-17_125351_21302018.jpg,d0c0185a27921ed6d03976da4ccad12feff5e4346a3468eed001e6fe4c9e9ee5,4700B788-C121-4D53-8CD7-FE778C0E0C35.heic,"{""norm"": true, ""l"": 0.4512138188608777, ""t"": 0.5985644257703081, ""w"": 0.13141923436041084, ""h"": 0.02275910364145658}","{""norm"": true, ""l"": 0.30835667600373484, ""t"": 0.32703081232493, ""w"": 0.3580765639589169, ""h"": 0.0584733893557423}"
